Date,Sex,AgeGroup,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage
20210117,Female,50 - 54,207150,Dose 1,283,0.13661597875935302,24158,11.662080617909698
20210117,Female,50 - 54,207150,Dose 2,10,0.00482741974414675,516,0.24909485879797197
20210117,Female,55 - 59,202348,Dose 1,292,0.144305849328879,24392,12.0544804001028
20210117,Female,55 - 59,202348,Dose 2,6,0.00296518868483998,483,0.238697689129618
20210117,Female,60 - 64,177841,Dose 1,176,0.0989648056409939,15663,8.807305402016409
20210117,Female,60 - 64,177841,Dose 2,5,0.00281150016025551,286,0.16081780916661498
20210117,Female,65 - 69,154984,Dose 1,52,0.0335518505136014,4746,3.06225158726062
20210117,Female,65 - 69,154984,Dose 2,0,0.0,72,0.0464564084034481
20210117,Female,70 - 74,146517,Dose 1,25,0.0170628664250565,2081,1.4203130012217
20210117,Female,70 - 74,146517,Dose 2,0,0.0,13,0.00887269054102937
20210117,Female,75 - 79,108065,Dose 1,125,0.115671123860639,2863,2.64933142090409
20210117,Female,75 - 79,108065,Dose 2,0,0.0,3,0.00277610697265535
20210117,Female,80 years and over,165153,Dose 1,989,0.598838652643306,40859,24.7400894927734
20210117,Female,80 years and over,165153,Dose 2,0,0.0,11,0.00666049057540584
20210117,Male,18 - 29,427624,Dose 1,107,0.0250219819280489,6344,1.48354629300507
20210117,Male,18 - 29,427624,Dose 2,4,0.000935401193571923,96,0.0224496286457262
20210117,Male,30 - 39,355259,Dose 1,98,0.0275855080377978,8376,2.35771648290402
20210117,Male,30 - 39,355259,Dose 2,9,0.00253336298306306,197,0.0554525008514914
20210117,Male,40 - 49,331602,Dose 1,104,0.0313628988968703,9107,2.74636461782498
20210117,Male,40 - 49,331602,Dose 2,4,0.00120626534218732,308,0.0928824313484237
20210117,Male,50 - 54,193940,Dose 1,83,0.0427967412601836,6066,3.12777147571414
20210117,Male,50 - 54,193940,Dose 2,2,0.00103124677735382,162,0.0835309889656595
20210117,Male,55 - 59,190775,Dose 1,85,0.0445551041803171,6452,3.38199449613419
20210117,Male,55 - 59,190775,Dose 2,4,0.0020967107849561,151,0.0791508321320928
20210117,Male,60 - 64,166852,Dose 1,76,0.0455493491237744,4660,2.79289430153669
20210117,Male,60 - 64,166852,Dose 2,1,0.000599333541102294,100,0.0599333541102294
20210117,Male,65 - 69,144460,Dose 1,28,0.0193825280354423,2156,1.49245465872906
20210117,Male,65 - 69,144460,Dose 2,0,0.0,32,0.0221514606119341
20210117,Male,70 - 74,132339,Dose 1,17,0.0128457975351181,1402,1.05940047907268
20210117,Male,70 - 74,132339,Dose 2,0,0.0,3,0.00226690544737379
20210117,Male,75 - 79,87886,Dose 1,108,0.122886466558951,1921,2.18578613203468
20210117,Male,75 - 79,87886,Dose 2,0,0.0,2,0.00227567530664725
20210117,Male,80 years and over,104741,Dose 1,657,0.627261530823651,23493,22.4296120907763
20210117,Male,80 years and over,104741,Dose 2,0,0.0,5,0.00477367983884057
20210117,Total,16 years and over,4541903,Dose 1,4607,,273880,
20210117,Total,16 years and over,4541903,Dose 2,81,,4067,
20210117,Total,18 - 29,848212,Dose 1,548,0.0646064898869622,30186,3.5587801162916803
20210117,Total,18 - 29,848212,Dose 2,14,0.00165053076353553,409,0.0482190773061452
20210117,Total,18 years and over,4434138,Dose 1,4599,0.10371801689527901,273573,6.169699725177701
20210117,Total,18 years and over,4434138,Dose 2,81,0.0018267361097015899,4066,0.0916976422474898
20210117,Total,30 - 39,721985,Dose 1,530,0.0734087273281301,37927,5.25315622900753
20210117,Total,30 - 39,721985,Dose 2,23,0.00318566175197546,752,0.10415728858632801
20210117,Total,40 - 49,680890,Dose 1,525,0.077104965559782,44548,6.54261334429937
20210117,Total,40 - 49,680890,Dose 2,16,0.00234986561706002,1066,0.15655979673662399
20210117,Total,50 - 54,401090,Dose 1,366,0.0912513400982323,30224,7.53546585554364
20210117,Total,50 - 54,401090,Dose 2,12,0.00299184721633549,678,0.16903936772295497
20210117,Total,50 years and over,2183051,Dose 1,2996,0.137239120845092,160912,7.37096842904724
20210117,Total,50 years and over,2183051,Dose 2,28,0.0012826086060289,1839,0.0842399009459697
20210117,Total,55 - 59,393123,Dose 1,377,0.0958987390714865,30844,7.845890471938809
20210117,Total,55 - 59,393123,Dose 2,10,0.00254373313186967,634,0.16127268056053698
20210117,Total,60 - 64,344693,Dose 1,252,0.073108534260922,20323,5.89597119755841
20210117,Total,60 - 64,344693,Dose 2,6,0.00174067938716481,386,0.111983707240936
20210117,Total,65 - 69,299444,Dose 1,80,0.0267161806548136,6902,2.30493848599404
20210117,Total,65 - 69,299444,Dose 2,0,0.0,104,0.0347310348512577
20210117,Total,70 - 74,278856,Dose 1,42,0.0150615371374473,3483,1.24903175832688
20210117,Total,70 - 74,278856,Dose 2,0,0.0,16,0.00573772843331325
20210117,Total,75 - 79,195951,Dose 1,233,0.11890727783986801,4784,2.44142668320141
20210117,Total,75 - 79,195951,Dose 2,0,0.0,5,0.00255165832274395
20210117,Total,80 years and over,269894,Dose 1,1646,0.609869059704921,64352,23.843434829970303
20210117,Total,80 years and over,269894,Dose 2,0,0.0,16,0.0059282533142641205
20210118,Female,18 - 29,420588,Dose 1,1351,0.321216962918581,25193,5.98994740696358
20210118,Female,18 - 29,420588,Dose 2,24,0.00570629689862764,337,0.080125918951563
20210118,Female,30 - 39,366726,Dose 1,1397,0.380938357247645,30948,8.43899805304233
20210118,Female,30 - 39,366726,Dose 2,32,0.00872586072435551,587,0.160065007662396
20210118,Female,40 - 49,349288,Dose 1,1691,0.484127711229702,37132,10.6307688784041
20210118,Female,40 - 49,349288,Dose 2,46,0.0131696479695838,804,0.230182542772726
20210118,Female,50 - 54,207150,Dose 1,1235,0.5961863384021241,25393,12.2582669563119
20210118,Female,50 - 54,207150,Dose 2,32,0.0154477431812696,548,0.264542601979242
20210118,Female,55 - 59,202348,Dose 1,1176,0.581176982228636,25568,12.6356573823314
20210118,Female,55 - 59,202348,Dose 2,37,0.0182853302231799,520,0.256983019352798
20210118,Female,60 - 64,177841,Dose 1,812,0.456587626025495,16475,9.2638930280419
20210118,Female,60 - 64,177841,Dose 2,15,0.00843450048076653,301,0.16925230964738197
20210118,Female,65 - 69,154984,Dose 1,240,0.15485469467816002,4986,3.21710628193878
20210118,Female,65 - 69,154984,Dose 2,5,0.00322613947246167,77,0.0496825478759098
20210118,Female,70 - 74,146517,Dose 1,85,0.058013745845192,2166,1.47832674706689
20210118,Female,70 - 74,146517,Dose 2,1,0.000682514657002259,14,0.00955520519803163
20210118,Female,75 - 79,108065,Dose 1,152,0.140656086614538,3015,2.78998750751862
20210118,Female,75 - 79,108065,Dose 2,0,0.0,3,0.00277610697265535
20210118,Female,80 years and over,165153,Dose 1,4811,2.91305637802522,45670,27.653145870798603
20210118,Female,80 years and over,165153,Dose 2,1,0.000605499143218712,12,0.00726598971862455
20210118,Male,18 - 29,427624,Dose 1,354,0.0827830056311152,6698,1.56632929863619
20210118,Male,18 - 29,427624,Dose 2,5,0.0011692514919649,101,0.0236188801376911
20210118,Male,30 - 39,355259,Dose 1,414,0.11653469722090101,8790,2.47425118012492
20210118,Male,30 - 39,355259,Dose 2,19,0.00534821074202202,216,0.0608007115935135
20210118,Male,40 - 49,331602,Dose 1,400,0.12062653421873198,9507,2.8669911520437203
20210118,Male,40 - 49,331602,Dose 2,14,0.0042219286976556206,322,0.0971043600460793
20210118,Male,50 - 54,193940,Dose 1,296,0.152624523048365,6362,3.2803959987625
20210118,Male,50 - 54,193940,Dose 2,14,0.00721872744147675,176,0.0907497164071362
20210118,Male,55 - 59,190775,Dose 1,318,0.16668850740401,6770,3.5486830035382004
20210118,Male,55 - 59,190775,Dose 2,10,0.00524177696239025,161,0.084392609094483
20210118,Male,60 - 64,166852,Dose 1,245,0.14683671757006198,4905,2.93973101910675
20210118,Male,60 - 64,166852,Dose 2,10,0.0059933354110229395,110,0.0659266895212524
20210118,Male,65 - 69,144460,Dose 1,127,0.0879136093036135,2283,1.58036826803267
20210118,Male,65 - 69,144460,Dose 2,5,0.0034611657206147,37,0.0256126263325488
20210118,Male,70 - 74,132339,Dose 1,56,0.0423155683509774,1458,1.1017160474236598
20210118,Male,70 - 74,132339,Dose 2,3,0.00226690544737379,6,0.00453381089474758
20210118,Male,75 - 79,87886,Dose 1,109,0.124024304212275,2030,2.30981043624696
20210118,Male,75 - 79,87886,Dose 2,0,0.0,2,0.00227567530664725
20210118,Male,80 years and over,104741,Dose 1,3280,3.13153397427941,26773,25.5611460650557
20210118,Male,80 years and over,104741,Dose 2,1,0.0009547359677681141,6,0.00572841580660868
20210118,Total,16 years and over,4541903,Dose 1,18564,,292444,
20210118,Total,16 years and over,4541903,Dose 2,274,,4341,
20210118,Total,18 - 29,848212,Dose 1,1705,0.20101106798772,31891,3.7597911842794
20210118,Total,18 - 29,848212,Dose 2,29,0.00341895658160931,438,0.0516380338877545
20210118,Total,18 years and over,4434138,Dose 1,18549,0.418322569121665,292122,6.58802229429937
20210118,Total,18 years and over,4434138,Dose 2,274,0.00617932955627452,4340,0.0978769718037643
20210118,Total,30 - 39,721985,Dose 1,1811,0.250836236209894,39738,5.5039924652174195
20210118,Total,30 - 39,721985,Dose 2,51,0.00706385866742384,803,0.111221147253752
20210118,Total,40 - 49,680890,Dose 1,2091,0.307098062829532,46639,6.8497114071289005
20210118,Total,40 - 49,680890,Dose 2,60,0.00881199606397509,1126,0.165371792800599
20210118,Total,50 - 54,401090,Dose 1,1531,0.381709840684136,31755,7.917175696227781
20210118,Total,50 - 54,401090,Dose 2,46,0.0114687476626194,724,0.180508115385574
20210118,Total,50 years and over,2183051,Dose 1,12942,0.592840020686645,173854,7.96380844973388
20210118,Total,50 years and over,2183051,Dose 2,134,0.0061381983288526,1973,0.0903780992748223
20210118,Total,55 - 59,393123,Dose 1,1494,0.380033729901329,32338,8.22592420184014
20210118,Total,55 - 59,393123,Dose 2,47,0.0119555457197874,681,0.173228226280324
20210118,Total,60 - 64,344693,Dose 1,1057,0.306649685372201,21380,6.20262088293061
20210118,Total,60 - 64,344693,Dose 2,25,0.00725283077985338,411,0.11923653802079
20210118,Total,65 - 69,299444,Dose 1,367,0.12256047875395698,7269,2.427498964748
20210118,Total,65 - 69,299444,Dose 2,10,0.0033395225818517,114,0.0380705574331094
20210118,Total,70 - 74,278856,Dose 1,141,0.050563731818573,3624,1.2995954901454498
20210118,Total,70 - 74,278856,Dose 2,4,0.0014344321083283099,20,0.007172160541641559
20210118,Total,75 - 79,195951,Dose 1,261,0.13319656444723402,5045,2.57462324764865
20210118,Total,75 - 79,195951,Dose 2,0,0.0,5,0.00255165832274395
20210118,Total,80 years and over,269894,Dose 1,8091,2.99784359785694,72443,26.841278427827202
20210118,Total,80 years and over,269894,Dose 2,2,0.0007410316642830151,18,0.00666928497854713
20210119,Female,18 - 29,420588,Dose 1,1627,0.386839377252798,26820,6.37678678421638
20210119,Female,18 - 29,420588,Dose 2,19,0.00451748504474688,356,0.0846434039963099
20210119,Female,30 - 39,366726,Dose 1,1639,0.446927678975584,32587,8.88592573201791
20210119,Female,30 - 39,366726,Dose 2,27,0.0073624449861749595,614,0.16742745264857098
20210119,Female,40 - 49,349288,Dose 1,1867,0.534515929548109,38999,11.1652848079522
20210119,Female,40 - 49,349288,Dose 2,38,0.0108792744096562,842,0.24106181718238198
20210119,Female,50 - 54,207150,Dose 1,1412,0.681631667873522,26805,12.9398986241854
20210119,Female,50 - 54,207150,Dose 2,28,0.0135167752836109,576,0.278059377262853
20210119,Female,55 - 59,202348,Dose 1,1460,0.721529246644395,27028,13.357186628975802
20210119,Female,55 - 59,202348,Dose 2,58,0.0286634906201198,578,0.285646509972918
20210119,Female,60 - 64,177841,Dose 1,947,0.5324981303523929,17422,9.7963911583943
20210119,Female,60 - 64,177841,Dose 2,31,0.0174313009935842,332,0.186683610640966
20210119,Female,65 - 69,154984,Dose 1,298,0.192277912558716,5284,3.4093841944975
20210119,Female,65 - 69,154984,Dose 2,13,0.00838796262840035,90,0.0580705105043101
20210119,Female,70 - 74,146517,Dose 1,95,0.0648388924152146,2261,1.54316563948211
20210119,Female,70 - 74,146517,Dose 2,1,0.000682514657002259,15,0.0102377198550339
20210119,Female,75 - 79,108065,Dose 1,268,0.24799888955721103,3283,3.03798639707583
20210119,Female,75 - 79,108065,Dose 2,0,0.0,3,0.00277610697265535
20210119,Female,80 years and over,165153,Dose 1,7935,4.80463570144048,53605,32.45778157223911
20210119,Female,80 years and over,165153,Dose 2,3,0.00181649742965614,15,0.00908248714828068
20210119,Male,18 - 29,427624,Dose 1,410,0.0958786223411221,7108,1.66220792097731
20210119,Male,18 - 29,427624,Dose 2,5,0.0011692514919649,106,0.024788131629656002
20210119,Male,30 - 39,355259,Dose 1,494,0.139053479292572,9284,2.6133046594175
20210119,Male,30 - 39,355259,Dose 2,11,0.00309633253485485,227,0.0638970441283683
20210119,Male,40 - 49,331602,Dose 1,501,0.151084734108962,10008,3.0180758861526797
20210119,Male,40 - 49,331602,Dose 2,23,0.0069360257175771,345,0.104040385763656
20210119,Male,50 - 54,193940,Dose 1,381,0.196452511085903,6743,3.47684850984841
20210119,Male,50 - 54,193940,Dose 2,17,0.00876559760750748,193,0.0995153140146437
20210119,Male,55 - 59,190775,Dose 1,436,0.228541475560215,7206,3.77722447909841
20210119,Male,55 - 59,190775,Dose 2,15,0.007862665443585371,176,0.0922552745380684
20210119,Male,60 - 64,166852,Dose 1,329,0.19718073502265498,5234,3.1369117541294105
20210119,Male,60 - 64,166852,Dose 2,12,0.007192002493227529,122,0.0731186920144799
20210119,Male,65 - 69,144460,Dose 1,128,0.0886058424477364,2411,1.66897411048041
20210119,Male,65 - 69,144460,Dose 2,3,0.00207669943236882,40,0.0276893257649176
20210119,Male,70 - 74,132339,Dose 1,67,0.050627554991348,1525,1.15234360241501
20210119,Male,70 - 74,132339,Dose 2,0,0.0,6,0.00453381089474758
20210119,Male,75 - 79,87886,Dose 1,194,0.22074050474478302,2224,2.5305509409917404
20210119,Male,75 - 79,87886,Dose 2,2,0.00227567530664725,4,0.0045513506132945
20210119,Male,80 years and over,104741,Dose 1,5433,5.18708051288416,32206,30.748226577939896
20210119,Male,80 years and over,104741,Dose 2,1,0.0009547359677681141,7,0.0066831517743768
20210119,Total,16 years and over,4541903,Dose 1,25940,,318384,
20210119,Total,16 years and over,4541903,Dose 2,307,,4648,
20210119,Total,18 - 29,848212,Dose 1,2037,0.24015222609442002,33928,3.9999434103738203
20210119,Total,18 - 29,848212,Dose 2,24,0.00282948130891805,462,0.0544675151966725
20210119,Total,18 years and over,4434138,Dose 1,25921,0.58457810740216,318043,7.17260040170153
20210119,Total,18 years and over,4434138,Dose 2,307,0.00692355537874554,4647,0.10480052718251
20210119,Total,30 - 39,721985,Dose 1,2133,0.29543550073755,41871,5.79942796595497
20210119,Total,30 - 39,721985,Dose 2,38,0.00526326724239423,841,0.116484414496146
20210119,Total,40 - 49,680890,Dose 1,2368,0.347780111324884,49007,7.1974915184537895
20210119,Total,40 - 49,680890,Dose 2,61,0.008958862665041341,1187,0.17433065546564097
20210119,Total,50 - 54,401090,Dose 1,1793,0.447031838240794,33548,8.36420753446857
20210119,Total,50 - 54,401090,Dose 2,45,0.0112194270612581,769,0.191727542446832
20210119,Total,50 years and over,2183051,Dose 1,19383,0.887885807523507,193237,8.85169425725739
20210119,Total,50 years and over,2183051,Dose 2,184,0.0084285708396185,2157,0.0988066701144408
20210119,Total,55 - 59,393123,Dose 1,1896,0.48229180180248904,34234,8.70821600364263
20210119,Total,55 - 59,393123,Dose 2,73,0.0185692518626486,754,0.19179747814297304
20210119,Total,60 - 64,344693,Dose 1,1276,0.37018448300371604,22656,6.572805365934321
20210119,Total,60 - 64,344693,Dose 2,43,0.0124748689413478,454,0.131711406962137
20210119,Total,65 - 69,299444,Dose 1,426,0.142263661986882,7695,2.56976262673488
20210119,Total,65 - 69,299444,Dose 2,16,0.00534323613096272,130,0.0434137935640721
20210119,Total,70 - 74,278856,Dose 1,162,0.0580945003872967,3786,1.35768999053275
20210119,Total,70 - 74,278856,Dose 2,1,0.00035860802708207796,21,0.00753076856872364
20210119,Total,75 - 79,195951,Dose 1,462,0.23577322902154102,5507,2.81039647667019
20210119,Total,75 - 79,195951,Dose 2,2,0.0010206633290975801,7,0.00357232165184153
20210119,Total,80 years and over,269894,Dose 1,13368,4.95305564406767,85811,31.794334071894898
20210119,Total,80 years and over,269894,Dose 2,4,0.0014820633285660301,22,0.008151348307113159
20210120,Female,18 - 29,420588,Dose 1,1713,0.40728694113954705,28533,6.784073725355929
20210120,Female,18 - 29,420588,Dose 2,26,0.00618182164017994,382,0.0908252256364899
20210120,Female,30 - 39,366726,Dose 1,1634,0.44556426323740295,34221,9.33148999525531
20210120,Female,30 - 39,366726,Dose 2,46,0.012543424791261002,660,0.179970877439832
20210120,Female,40 - 49,349288,Dose 1,1925,0.551121137857585,40924,11.7164059458098
20210120,Female,40 - 49,349288,Dose 2,66,0.0188955818694029,908,0.259957399051785
20210120,Female,50 - 54,207150,Dose 1,1336,0.644943277818006,28141,13.5848419020034
20210120,Female,50 - 54,207150,Dose 2,45,0.0217233888486604,621,0.299782766111513
20210120,Female,55 - 59,202348,Dose 1,1497,0.7398145768675749,28525,14.097001205843402
20210120,Female,55 - 59,202348,Dose 2,48,0.0237215094787198,626,0.309368019451638
20210120,Female,60 - 64,177841,Dose 1,1033,0.580855933108788,18455,10.377247091503099
20210120,Female,60 - 64,177841,Dose 2,21,0.0118083006730731,353,0.19849191131403898
20210120,Female,65 - 69,154984,Dose 1,338,0.21808702833840898,5622,3.6274712228359105
20210120,Female,65 - 69,154984,Dose 2,5,0.00322613947246167,95,0.0612966499767718
20210120,Female,70 - 74,146517,Dose 1,144,0.0982821106083253,2405,1.6414477500904299
20210120,Female,70 - 74,146517,Dose 2,3,0.00204754397100678,18,0.0122852638260407
20210120,Female,75 - 79,108065,Dose 1,250,0.231342247721279,3533,3.26932864479711
20210120,Female,75 - 79,108065,Dose 2,4,0.00370147596354046,7,0.00647758293619581
20210120,Female,80 years and over,165153,Dose 1,8019,4.855497629470849,61624,37.313279201709896
20210120,Female,80 years and over,165153,Dose 2,9,0.00544949228896841,24,0.0145319794372491
20210120,Male,18 - 29,427624,Dose 1,476,0.111312742035059,7584,1.77352066301237
20210120,Male,18 - 29,427624,Dose 2,12,0.00280620358071577,118,0.0275943352103717
20210120,Male,30 - 39,355259,Dose 1,499,0.140460903172052,9783,2.75376556258955
20210120,Male,30 - 39,355259,Dose 2,19,0.00534821074202202,246,0.0692452548703903
20210120,Male,40 - 49,331602,Dose 1,560,0.168877147906225,10568,3.1869530340589
20210120,Male,40 - 49,331602,Dose 2,18,0.00542819403984294,363,0.109468579803499
20210120,Male,50 - 54,193940,Dose 1,355,0.18304630298030303,7098,3.65989481282871
20210120,Male,50 - 54,193940,Dose 2,13,0.006703104052799829,206,0.106218418067444
20210120,Male,55 - 59,190775,Dose 1,416,0.218057921635434,7622,3.99528240073385
20210120,Male,55 - 59,190775,Dose 2,14,0.00733848774734635,190,0.0995937622854147
20210120,Male,60 - 64,166852,Dose 1,326,0.195382734399348,5560,3.3322944885287593
20210120,Male,60 - 64,166852,Dose 2,18,0.0107880037398413,140,0.0839066957543212
20210120,Male,65 - 69,144460,Dose 1,160,0.11075730305966999,2571,1.7797314135400801
20210120,Male,65 - 69,144460,Dose 2,4,0.00276893257649176,44,0.0304582583414094
20210120,Male,70 - 74,132339,Dose 1,110,0.0831198664037056,1635,1.23546346881872
20210120,Male,70 - 74,132339,Dose 2,1,0.000755635149124597,7,0.00528944604387218
20210120,Male,75 - 79,87886,Dose 1,199,0.226429693011401,2423,2.75698063400314
20210120,Male,75 - 79,87886,Dose 2,1,0.0011378376533236199,5,0.00568918826661812
20210120,Male,80 years and over,104741,Dose 1,5411,5.16607632159326,37617,35.9143028995331
20210120,Male,80 years and over,104741,Dose 2,3,0.00286420790330434,10,0.00954735967768114
20210120,Total,16 years and over,4541903,Dose 1,26422,,344806,
20210120,Total,16 years and over,4541903,Dose 2,376,,5024,
20210120,Total,18 - 29,848212,Dose 1,2189,0.25807227438423397,36117,4.25801568475806
20210120,Total,18 - 29,848212,Dose 2,38,0.00448001207245359,500,0.0589475272691261
20210120,Total,18 years and over,4434138,Dose 1,26401,0.5954032102744661,344444,7.76800361197599
20210120,Total,18 years and over,4434138,Dose 2,376,0.00847966391663949,5023,0.11328019109914901
20210120,Total,30 - 39,721985,Dose 1,2133,0.29543550073755,44004,6.094863466692519
20210120,Total,30 - 39,721985,Dose 2,65,0.00900295712514803,906,0.125487371621294
20210120,Total,40 - 49,680890,Dose 1,2485,0.36496350364963503,51492,7.56245502210342
20210120,Total,40 - 49,680890,Dose 2,84,0.0123367944895651,1271,0.18666744995520604
20210120,Total,50 - 54,401090,Dose 1,1691,0.42160113690194206,35239,8.78580867137052
20210120,Total,50 - 54,401090,Dose 2,58,0.0144605948789548,827,0.20618813732578697
20210120,Total,50 years and over,2183051,Dose 1,19594,0.8975511795189391,212831,9.74924543677633
20210120,Total,50 years and over,2183051,Dose 2,189,0.008657608090695091,2346,0.107464278205136
20210120,Total,55 - 59,393123,Dose 1,1913,0.486616148126668,36147,9.194832151769289
20210120,Total,55 - 59,393123,Dose 2,62,0.015771145417592,816,0.207568623560565
20210120,Total,60 - 64,344693,Dose 1,1359,0.39426388119282996,24015,6.96706924712715
20210120,Total,60 - 64,344693,Dose 2,39,0.0113144160165713,493,0.14302582297870903
20210120,Total,65 - 69,299444,Dose 1,498,0.166308224576215,8193,2.7360708513111
20210120,Total,65 - 69,299444,Dose 2,9,0.00300557032366653,139,0.0464193638877386
20210120,Total,70 - 74,278856,Dose 1,254,0.0910864388788479,4040,1.4487764294116003
20210120,Total,70 - 74,278856,Dose 2,4,0.0014344321083283099,25,0.00896520067705196
20210120,Total,75 - 79,195951,Dose 1,449,0.22913891738240696,5956,3.0395353940526
20210120,Total,75 - 79,195951,Dose 2,5,0.00255165832274395,12,0.00612397997458548
20210120,Total,80 years and over,269894,Dose 1,13430,4.97602762566044,99241,36.7703616975553
20210120,Total,80 years and over,269894,Dose 2,12,0.00444618998569809,34,0.0125975382928113
20210121,Female,18 - 29,420588,Dose 1,1584,0.376615595309424,30117,7.16068932066535
20210121,Female,18 - 29,420588,Dose 2,18,0.00427972267397073,400,0.0951049483104606
20210121,Female,30 - 39,366726,Dose 1,1534,0.4182959484737921,35755,9.7497859437291
20210121,Female,30 - 39,366726,Dose 2,21,0.0057263461003583,681,0.18569722354019103
20210121,Female,40 - 49,349288,Dose 1,1749,0.500732919539177,42673,12.217138865348899
20210121,Female,40 - 49,349288,Dose 2,45,0.0128833512745929,953,0.272840750326378
20210121,Female,50 - 54,207150,Dose 1,1227,0.592324402606807,29368,14.1771663046102
20210121,Female,50 - 54,207150,Dose 2,19,0.009172097513878829,640,0.308954863625392
20210121,Female,55 - 59,202348,Dose 1,1271,0.628125803071935,29796,14.725127008915301
20210121,Female,55 - 59,202348,Dose 2,34,0.0168027358807599,660,0.32617075533239803
20210121,Female,60 - 64,177841,Dose 1,876,0.492574828076765,19331,10.8698219195798
20210121,Female,60 - 64,177841,Dose 2,17,0.00955910054486873,370,0.208051011858908
20210121,Female,65 - 69,154984,Dose 1,286,0.18453517782480802,5908,3.8120064006607097
20210121,Female,65 - 69,154984,Dose 2,3,0.0019356836834770001,98,0.0632323336602488
20210121,Female,70 - 74,146517,Dose 1,106,0.0723465536422395,2511,1.71379430373267
20210121,Female,70 - 74,146517,Dose 2,0,0.0,18,0.0122852638260407
20210121,Female,75 - 79,108065,Dose 1,757,0.700504326100032,4290,3.96983297089715
20210121,Female,75 - 79,108065,Dose 2,3,0.00277610697265535,10,0.00925368990885115
20210121,Female,80 years and over,165153,Dose 1,6875,4.16280660962865,68499,41.4760858113386
20210121,Female,80 years and over,165153,Dose 2,21,0.012715482007593001,45,0.0272474614448421
20210121,Male,18 - 29,427624,Dose 1,403,0.0942416702523712,7987,1.8677623332647402
20210121,Male,18 - 29,427624,Dose 2,6,0.0014031017903578802,124,0.0289974370007296
20210121,Male,30 - 39,355259,Dose 1,436,0.12272736229061,10219,2.8764929248801603
20210121,Male,30 - 39,355259,Dose 2,15,0.00422227163843844,261,0.0734675265088288
20210121,Male,40 - 49,331602,Dose 1,467,0.14083147870037,11035,3.32778451275927
20210121,Male,40 - 49,331602,Dose 2,12,0.00361879602656196,375,0.11308737583006098
20210121,Male,50 - 54,193940,Dose 1,318,0.163968237599258,7416,3.8238630504279705
20210121,Male,50 - 54,193940,Dose 2,11,0.00567185727544601,217,0.11189027534289
20210121,Male,55 - 59,190775,Dose 1,378,0.198139169178351,8000,4.1934215699122
20210121,Male,55 - 59,190775,Dose 2,14,0.00733848774734635,204,0.10693225003276101
20210121,Male,60 - 64,166852,Dose 1,302,0.18099872941289302,5862,3.51329321794165
20210121,Male,60 - 64,166852,Dose 2,17,0.010188670198739,157,0.0940953659530602
20210121,Male,65 - 69,144460,Dose 1,134,0.092759241312474,2705,1.87249065485255
20210121,Male,65 - 69,144460,Dose 2,3,0.00207669943236882,47,0.0325349577737782
20210121,Male,70 - 74,132339,Dose 1,82,0.0619620822282169,1717,1.29742555104693
20210121,Male,70 - 74,132339,Dose 2,1,0.000755635149124597,8,0.00604508119299677
20210121,Male,75 - 79,87886,Dose 1,606,0.6895296179141159,3029,3.44651025191726
20210121,Male,75 - 79,87886,Dose 2,0,0.0,5,0.00568918826661812
20210121,Male,80 years and over,104741,Dose 1,4769,4.55313583028613,42386,40.4674387298193
20210121,Male,80 years and over,104741,Dose 2,5,0.00477367983884057,15,0.0143210395165217
20210121,Total,16 years and over,4541903,Dose 1,24175,,368981,
20210121,Total,16 years and over,4541903,Dose 2,265,,5289,
20210121,Total,18 - 29,848212,Dose 1,1987,0.23425747336750696,38104,4.49227315812556
20210121,Total,18 - 29,848212,Dose 2,24,0.00282948130891805,524,0.0617770085780442
20210121,Total,18 years and over,4434138,Dose 1,24160,0.5448635112393889,368604,8.31286712321538
20210121,Total,18 years and over,4434138,Dose 2,265,0.00597635887741879,5288,0.11925654997656801
20210121,Total,30 - 39,721985,Dose 1,1970,0.272858854408333,45974,6.3677223211008505
20210121,Total,30 - 39,721985,Dose 2,36,0.00498625317700506,942,0.13047362479829902
20210121,Total,40 - 49,680890,Dose 1,2216,0.325456387962813,53708,7.8879114100662395
20210121,Total,40 - 49,680890,Dose 2,57,0.008371396260776341,1328,0.195038846215982
20210121,Total,50 - 54,401090,Dose 1,1545,0.38520032910319396,36784,9.171009000473711
20210121,Total,50 - 54,401090,Dose 2,30,0.0074796180408387095,857,0.21366775536662602
20210121,Total,50 years and over,2183051,Dose 1,17987,0.823938607022923,230818,10.5731840437993
20210121,Total,50 years and over,2183051,Dose 2,148,0.00677950263186705,2494,0.11424378083700301
20210121,Total,55 - 59,393123,Dose 1,1649,0.419461593445308,37796,9.6142937452146
20210121,Total,55 - 59,393123,Dose 2,48,0.0122099190329744,864,0.219778542593539
20210121,Total,60 - 64,344693,Dose 1,1178,0.341753386346691,25193,7.3088226334738495
20210121,Total,60 - 64,344693,Dose 2,34,0.00986384986060059,527,0.152889672839309
20210121,Total,65 - 69,299444,Dose 1,420,0.140259948437771,8613,2.87633079974887
20210121,Total,65 - 69,299444,Dose 2,6,0.00200371354911102,145,0.0484230774368496
20210121,Total,70 - 74,278856,Dose 1,188,0.0674183090914307,4228,1.5161947385030299
20210121,Total,70 - 74,278856,Dose 2,1,0.00035860802708207796,26,0.00932380870413403
20210121,Total,75 - 79,195951,Dose 1,1363,0.6955820587800009,7319,3.7351174528325997
